iter	Logloss
234	0.3254769897
235	0.3251068115
236	0.3246424866
237	0.3241943741
238	0.3234073639
239	0.3230662537
240	0.3226525879
241	0.3223287964
242	0.3217514038
243	0.3210853958
244	0.3207110977
245	0.3204530334
246	0.3200936508
247	0.3195549011
248	0.3189778137
249	0.3186632538
250	0.3182772255
251	0.3178982735
252	0.3174622536
253	0.3169878387
254	0.3164342117
255	0.3160843277
256	0.3157330704
257	0.3152529526
258	0.3149427032
259	0.3142381287
260	0.3139450836
261	0.3135053635
262	0.3130763245
263	0.3126073074
264	0.3120549011
265	0.3115365601
266	0.3111889267
267	0.3106144714
268	0.3102955627
269	0.3100238419
270	0.3097189331
271	0.3093988991
272	0.3089741325
273	0.3086068344
274	0.3083476639
275	0.3080116463
276	0.307478981
277	0.3071539879
278	0.3068989182
279	0.3064994621
280	0.3062251472
281	0.3058263779
282	0.3053830338
283	0.3050230598
284	0.3046185684
285	0.3043015671
286	0.3038361549
287	0.3034594154
288	0.3032317352
289	0.3027023888
290	0.3024561501
291	0.3021410942
292	0.3017207336
293	0.301361599
294	0.3008217239
295	0.3006552505
296	0.3002644157
297	0.299900322
298	0.2994543457
299	0.2989228058
300	0.298306179
301	0.2979856873
302	0.2975019836
303	0.2969029617
304	0.296667366
305	0.296295166
306	0.2958921432
307	0.2955752754
308	0.2952993965
309	0.2950720978
310	0.2947108459
311	0.2944364166
312	0.2940743256
313	0.2938153458
314	0.2935700989
315	0.2931306076
316	0.2928255844
317	0.2923666573
318	0.2919831085
319	0.2916494751
320	0.2913306808
321	0.2908779144
322	0.2904324341
323	0.2900393677
324	0.2896615028
325	0.289476738
326	0.2890856743
327	0.2888931274
328	0.2886561775
329	0.2882455063
330	0.2878993797
331	0.2876768494
332	0.2872138405
333	0.2868221855
334	0.2864768791
335	0.2862921524
336	0.2859554291
337	0.2857658195
338	0.2854255867
339	0.2852010918
340	0.2849227142
341	0.2844967651
342	0.2840973854
343	0.2837498283
344	0.2833418274
345	0.2829368973
346	0.2826452827
347	0.2823420715
348	0.2820067787
349	0.28155653
350	0.281203804
351	0.2809676361
352	0.2804779625
353	0.2800352097
354	0.2796953583
355	0.2792303848
356	0.2788685036
357	0.278468914
358	0.2781214714
359	0.2778287506
360	0.2776530457
361	0.277218132
362	0.2766941833
363	0.2763542366
364	0.2761483383
365	0.2758999252
366	0.2755395699
367	0.2751090813
368	0.2745999908
369	0.2741865158
370	0.2737533188
371	0.2734089851
372	0.2730836105
373	0.2727653885
374	0.2724692535
375	0.2722295761
376	0.2719446182
377	0.2717130089
378	0.2714037132
379	0.2710221863
380	0.2706935692
381	0.2702281761
382	0.2699277496
383	0.2695412254
384	0.2693829727
385	0.2690940285
386	0.2688769913
387	0.2683716583
388	0.2680207634
389	0.267762146
390	0.267498703
391	0.2671986198
392	0.2668992615
393	0.2666508865
394	0.2663659668
395	0.2661581421
396	0.2659118271
397	0.2656338692
398	0.2654143906
399	0.2651583099
400	0.2648546982
401	0.2646434593
402	0.2642461777
403	0.2636777115
404	0.2632694626
405	0.2630085373
406	0.2627306175
407	0.2625689697
408	0.2621708679
409	0.261845665
410	0.2615694809
411	0.2613116646
412	0.2610991287
413	0.2606385803
414	0.260443306
415	0.2602380562
416	0.2600673294
417	0.2598630142
418	0.2593149185
419	0.2590771675
420	0.258678627
421	0.2584983444
422	0.2582174873
423	0.2580009079
424	0.2578063583
425	0.2575367355
426	0.2572138596
427	0.2570335007
428	0.2565619087
429	0.2563860703
430	0.2561727905
431	0.2557906151
432	0.255609684
433	0.2552485085
434	0.2549448013
435	0.2546597672
436	0.2544534302
437	0.2541770744
438	0.2539968109
439	0.2538031006
440	0.2532907104
441	0.2531247139
442	0.2531206512
443	0.2527921486
444	0.252584343
445	0.2523015404
446	0.2519780731
447	0.2516708565
448	0.251314888
449	0.2510786819
450	0.2508336258
451	0.2506266022
452	0.2503907013
453	0.2501312256
454	0.2498631859
455	0.249659214
456	0.2493020248
457	0.2490877724
458	0.2489821243
459	0.2487080193
460	0.2484563446
461	0.2482542992
462	0.2479569435
463	0.2475735855
464	0.2473724365
465	0.2471128654
466	0.2469288254
467	0.2467568588
468	0.2465125465
469	0.2463145065
470	0.2461304665
471	0.2458355141
472	0.2456219101
473	0.2454829788
474	0.245304451
475	0.245057354
476	0.2448090363
477	0.2446316147
478	0.2443165588
479	0.2439161301
480	0.2436589813
481	0.2433810806
482	0.2430508423
483	0.2428333664
484	0.2426119995
485	0.2422577858
486	0.2419837952
487	0.2416826439
488	0.2414243507
489	0.2412297249
490	0.2409434509
491	0.240668602
492	0.2404477501
493	0.2401241302
494	0.2398454857
495	0.2396331024
496	0.2393389511
497	0.2390539932
498	0.2386664581
499	0.2384183693
500	0.2382013321
501	0.2379942894
502	0.2378489685
503	0.2376956177
504	0.2375944519
505	0.2372827721
506	0.2370618629
507	0.2367914581
508	0.2365574265
509	0.2362335968
510	0.2359786987
511	0.2357204247
512	0.2354313278
513	0.2352047539
514	0.2348834038
515	0.2346931267
516	0.2344244385
517	0.234201355
518	0.2339620972
519	0.2336598015
520	0.2333406067
521	0.2330874062
522	0.2329332352
523	0.2327871323
524	0.2326216125
525	0.2323825264
526	0.2321124077
527	0.2319791985
528	0.231844902
529	0.2314517975
530	0.2312786484
531	0.2310502625
532	0.2309035873
533	0.2305755997
534	0.2304096985
535	0.230279789
536	0.2300688171
537	0.2298221397
538	0.2296122742
539	0.229306736
540	0.2290606689
541	0.2287632751
542	0.2286950684
543	0.2285098648
544	0.2283303261
545	0.2280580711
546	0.2278079796
547	0.2276304245
548	0.2273753548
549	0.2273022079
550	0.2270499802
551	0.2268256187
552	0.2266876602
553	0.2264155579
554	0.226300621
555	0.2259711838
556	0.2258093643
557	0.2254930687
558	0.2252615356
559	0.2250358582
560	0.2249411964
561	0.2245740318
562	0.224370594
563	0.2241534233
564	0.2238046646
565	0.2236368942
566	0.2234836578
567	0.2231298256
568	0.2228913879
569	0.2227194023
570	0.2225392723
571	0.2222249985
572	0.221974411
573	0.2218105125
574	0.221521244
575	0.2212527084
576	0.220876236
577	0.2206422424
578	0.2203726959
579	0.2201938248
580	0.2200390053
581	0.2199389648
582	0.2197020149
583	0.2195551872
584	0.2192279434
585	0.2190901184
586	0.2189077759
587	0.2186909103
588	0.2184764862
589	0.2182175064
590	0.2180125046
591	0.2178295135
592	0.2176150703
593	0.2174395943
594	0.2171647644
595	0.2169483376
596	0.2167263603
597	0.2163726044
598	0.2160965729
599	0.2158524323
600	0.2156455803
601	0.2154087639
602	0.2152125931
603	0.2150001717
604	0.2148448563
605	0.2146301651
606	0.2144571495
607	0.2143136978
608	0.2141295052
609	0.2139785957
610	0.2138570404
611	0.213718853
612	0.2135064507
613	0.2132757568
614	0.2129304314
615	0.2127722168
616	0.2125473022
617	0.2123010826
618	0.2120842743
619	0.2118645477
620	0.2116904449
621	0.211448822
622	0.2112508392
623	0.2111033249
624	0.210939827
625	0.2107365036
626	0.2104106331
627	0.2102299309
628	0.2099746323
629	0.209709816
630	0.2094169235
631	0.2091229248
632	0.2089025116
633	0.208707695
634	0.2085194397
635	0.2082635498
636	0.2078648376
637	0.2077317238
638	0.2075619507
639	0.2074400139
640	0.2072515869
641	0.2069531631
642	0.206597538
643	0.2064127731
644	0.2061722755
645	0.2060367584
646	0.2057934189
647	0.2056085205
648	0.205439949
649	0.205316925
650	0.2051514626
651	0.2048123932
652	0.2045887566
653	0.2043968201
654	0.2041747475
655	0.2039820671
656	0.203742485
657	0.2034600639
658	0.2032395172
659	0.2029047775
660	0.2025646591
661	0.20228508
662	0.2020336342
663	0.2019045067
664	0.2017460442
665	0.2015958595
666	0.2013787842
667	0.2012120819
668	0.2010113907
669	0.2007728004
670	0.2006149673
671	0.2002947235
672	0.2002128983
673	0.1999739265
674	0.1997569275
675	0.1994885635
676	0.1991983795
677	0.1990886879
678	0.198981514
679	0.1988485718
680	0.198549614
681	0.1982236099
682	0.1980284309
683	0.19781147
684	0.1976502609
685	0.1975062561
686	0.1973348618
687	0.1971823502
688	0.1969092751
689	0.1967372704
690	0.1964798546
691	0.1962135124
692	0.1960451889
693	0.1957997704
694	0.1955699921
695	0.1953001404
696	0.1951086807
697	0.1948787308
698	0.1946970749
699	0.1944933891
700	0.1943718147
701	0.1941913605
702	0.1940538025
703	0.193850174
704	0.193605442
705	0.1934291458
706	0.1932582474
707	0.1930674744
708	0.1928395081
709	0.1926093864
710	0.1923669815
711	0.1920737648
712	0.1918318748
713	0.1915639496
714	0.1914204025
715	0.1911774445
716	0.1908963966
717	0.1906928062
718	0.1904295158
719	0.1901205826
720	0.1899519157
721	0.1897535515
722	0.189557724
723	0.1893873024
724	0.1892374611
725	0.1891220665
726	0.188889389
727	0.1886320114
728	0.1883499336
729	0.1881744003
730	0.1879510498
731	0.1875902176
732	0.1873113632
733	0.1871908951
734	0.1870272064
735	0.1867047882
736	0.1865173149
737	0.1863254929
738	0.1861298752
739	0.1858516121
740	0.1856501007
741	0.1854898071
742	0.1852808189
743	0.1850624847
744	0.1849617577
745	0.1849204826
746	0.1848816299
747	0.1846882248
748	0.1844268227
749	0.1841113281
750	0.1838797379
751	0.1836832809
752	0.1834707642
753	0.1833472633
754	0.1831556892
755	0.1828580856
756	0.1827034378
757	0.1823839951
758	0.1822034454
759	0.1820212173
760	0.1818110466
761	0.1815706825
762	0.1814574051
763	0.1811612129
764	0.1810053825
765	0.1808588982
766	0.1808296776
767	0.1806940079
768	0.1805042839
769	0.1802162743
770	0.1799964523
771	0.1799251556
772	0.1797224808
773	0.1795289993
774	0.1794553375
775	0.1792876053
776	0.1791044998
777	0.1788846397
778	0.1786812973
779	0.1784983063
780	0.1783725357
781	0.1782586479
782	0.1780670547
783	0.1777998352
784	0.1775141144
785	0.1773975754
786	0.1772500992
787	0.1771067047
788	0.1768874741
789	0.1766088867
790	0.1763981819
791	0.1762072754
792	0.1760709
793	0.1758580971
794	0.1756547356
795	0.1754415512
796	0.1752047729
797	0.1750093842
798	0.1748180962
799	0.1746936798
800	0.1745320892
801	0.1743741989
802	0.174211998
803	0.1740318489
804	0.1738476181
805	0.1736708641
806	0.1735413361
807	0.1733176422
808	0.173072319
809	0.1728981781
810	0.172858429
811	0.1726408768
812	0.1723888397
813	0.1721665573
814	0.1718390846
815	0.1718078804
816	0.1716854477
817	0.1714284897
818	0.1711235619
819	0.1709434509
820	0.1707215881
821	0.170531044
822	0.1703001022
823	0.1700870514
824	0.1698406029
825	0.169793396
826	0.1696735001
827	0.1694398117
828	0.1692649078
829	0.1690525627
830	0.1687733269
831	0.168658638
832	0.1684216309
833	0.1682718658
834	0.1682097435
835	0.168032341
836	0.1678398323
837	0.1676242828
838	0.1673752213
839	0.167131424
840	0.1669713593
841	0.1669388199
842	0.1667502785
843	0.1665910721
844	0.1664029312
845	0.1663644981
846	0.1661428833
847	0.1659718704
848	0.1657210541
849	0.1655739212
850	0.165317688
851	0.1651692963
852	0.1649662399
853	0.1649350739
854	0.1647942734
855	0.1645507813
856	0.1644333649
857	0.1642397881
858	0.1639885902
859	0.1638418198
860	0.1636569214
861	0.1634999847
862	0.1632667732
863	0.1630788803
864	0.1629396057
865	0.1627942276
866	0.162681427
867	0.1625658035
868	0.1623458099
869	0.1621361732
870	0.1619791222
871	0.1617543983
872	0.1616174889
873	0.1614430809
874	0.1612956619
875	0.1611150169
876	0.1609240723
877	0.1606905365
878	0.1604880905
879	0.1603386688
880	0.1601869202
881	0.1600902557
882	0.1600523376
883	0.1598643112
884	0.1595718002
885	0.1593951416
886	0.1591489983
887	0.1589435196
888	0.1589191818
889	0.1586176491
890	0.1584061146
891	0.1581769562
892	0.1580196476
893	0.1578500557
894	0.1575943565
895	0.1574464893
896	0.1572667122
897	0.1571849632
898	0.1570310402
899	0.1568835831
900	0.1566667747
901	0.1566217041
902	0.1563908863
903	0.156198616
904	0.1560549927
905	0.1558416462
906	0.1558159637
907	0.1555866241
908	0.1554380226
909	0.1552527046
910	0.1550527954
911	0.1549125767
912	0.1546671391
913	0.1544688511
914	0.1542687225
915	0.1540680408
916	0.1537980175
917	0.1537785912
918	0.1536527157
919	0.1534656429
920	0.1532831478
921	0.1531208515
922	0.1529540634
923	0.1528261185
924	0.1526668739
925	0.152413578
926	0.152267065
927	0.1521481705
928	0.1519806671
929	0.151829071
930	0.1516973495
931	0.1515244865
932	0.1513669205
933	0.1512435055
934	0.1510291862
935	0.1508572769
936	0.1506045151
937	0.1503746986
938	0.1502059364
939	0.1500268841
940	0.1498731899
941	0.1497058201
942	0.1494727516
943	0.1492950153
944	0.1491106796
945	0.1490063858
946	0.1488313103
947	0.1486469078
948	0.1484345245
949	0.1483063126
950	0.1480974579
951	0.1479388428
952	0.1477734947
953	0.1476192856
954	0.1474345016
955	0.147308197
956	0.1471648598
957	0.1470995712
958	0.146934557
959	0.1468089962
960	0.1466067123
961	0.1464339447
962	0.146262598
963	0.146150341
964	0.145959444
965	0.1458504009
966	0.1456924629
967	0.1455055237
968	0.1453214455
969	0.145105505
970	0.1449307346
971	0.1447808456
972	0.1446031284
973	0.1444078445
974	0.1443313217
975	0.1440986443
976	0.1439259911
977	0.1437500572
978	0.1435999203
979	0.1434024334
980	0.1431739426
981	0.143052845
982	0.1428680801
983	0.1427552605
984	0.1425938416
985	0.1424752235
986	0.1423835564
987	0.142225914
988	0.1420438576
989	0.1419408798
990	0.1417509174
991	0.1416326141
992	0.1414839363
993	0.1413109493
994	0.1410980511
995	0.1410190964
996	0.1408305359
997	0.1406417847
998	0.1404719543
999	0.1402907562
